Unnamed: 0,addr,latitude,longitude
1408,중구 명동1가 10-1,37.56473670000001,126.9852217
1409,중구 수표동 27-1,37.5671405,126.9906632
1410,중구 을지로6가 45-7,37.5658836,127.0049453
1411,송파구 신천동 7-18,37.51446729999999,127.1009337
1412,중구 장충동2가 208- ,37.5533937,127.0038449
1413,중구 정동 1-17,37.568522,126.9752595
1414,중구 중림동 128-104,37.5578238,126.9686906
1415,중구 소공동 70- ,37.563854,126.9808055
1416,중구 소공동 45- ,37.560808,126.9738177
1417,중구 쌍림동 146-1,37.564551,127.0037044
1418,중구 남대문로5가 581- ,37.5543996,126.9741393
1419,중구 명동1가 4-1,37.5650989,126.98550159999998
1420,중구 명동 192-11,37.5654443,126.9791614
1421,중구 회현동 132-4,37.5581723,126.9721713
1422,구로구 오류동 91-1,37.4927226,126.83403909999998
1423,구로구 구로동 685-218,37.4911747,126.8751806
1424,구로구 구로 704-12,37.4913651,126.8833524
1425,구로구 개봉동 259-1,37.4918904,126.8564558
1426,구로구 개봉동 142-32,37.4980318,126.852936
1427,노원구 월계2동 777- ,37.6325838,127.0507464
1428,송파구 풍납동 476- ,37.5380718,127.1220894
1429,송파구 송파동 173- ,37.5023232,127.1167447
1430,송파구 방이동 52-3,37.5145608,127.1144737
1431,송파구 삼전동 62- ,37.5027346,127.0925547
1432,송파구 마천동 128-10,37.4959966,127.149994
1433,송파구 잠실동 230-1,37.5061537,127.084333
1434,송파구 문정동 150-38,37.48989810000001,127.1109294
1435,송파구 오금동 50-1,37.5030055,127.1281088
1436,송파구 석촌동 265- ,37.50356110000001,127.1036835
1437,송파구 가락동 77-3,37.4955623,127.1217912
1438,송파구 문정동 29-21,37.4900875,127.1241939
1439,송파구 잠실동 27-4,37.5133189,127.0944075
1440,구로구 구로동 1123-2,37.4842684,126.9020545
1441,노원구 상계9동 682- ,37.664556,127.0638111
1442,구로구 궁동 1-16,37.5068246,126.8292446
1443,금천구 독산동 1059- ,37.4618128,126.8983856
1444,동작구 대방동 334- ,37.4995158,126.9288583
1445,관악구 봉천동 1594-8,37.47378300000001,126.9534897
1446,양천구 신정동 994-4,37.52553579999999,126.8640135
1447,양천구 신월동 998-4,37.52057720000001,126.8372501
1448,종로구 관철동 12-15,37.5690575,126.9860144
1449,종로구 창신동 436-79,37.5700656,127.0105313
1450,종로구 경운동 70- ,37.5747805,126.986573
1451,중구 다동 33- ,37.5685851,126.9808484
1452,중구 다동 70- ,37.56818320000001,126.9815367
1453,중구 다동 88- ,37.5677165,126.9823162
1454,중구 무교동 11- ,37.5680641,126.9797059
1455,중구 무교동 7- ,37.56845560000001,126.9795987
1456,중구 무교동 77- ,37.56878029999999,126.9789703
1457,중구 을지로6가 17-96,37.569429,127.00828119999998
1458,강남구 삼성동 159-7,37.5088021,127.0598673
1459,강남구 삼성동 170-9,37.5102112,127.0661014
1460,강남구 수서동 716-0,37.4885473,127.1043261
1461,강남구 신사동 635-0,37.5270374,127.0339562
1462,강남구 신사동 638-13,37.52867120000001,127.0341443
1463,강남구 신사동 651-21,37.52293710000001,127.0370916
1464,강남구 역삼동 648-18,37.49979860000001,127.032361
1465,강남구 도곡동 161-0,37.4887265,127.0465104
1466,강남구 도곡동 420-4,37.4849096,127.0456383
1467,강남구 도곡동 538-1,37.4959061,127.0527068
1468,강남구 도곡동 953-1,37.485281,127.03433909999998
1469,동작구 사당동 1019-54,37.480931,126.981514
1470,관악구 봉천7동 853-1,37.4806127,126.9537773
1471,강남구 삼성동 157-33,37.5075469,127.0571822
1472,중구 산림동 82-3,37.5682467,126.9964956
1473,송파구 방이동 65-0,37.5140927,127.1076784
1474,송파구 방이동 66-2,37.51263839999999,127.1082672
1475,송파구 방이동 70-0,37.513627,127.1099096
1476,송파구 방이동 89-11,37.5155942,127.1326381
1477,강북구 번동 413-3,37.636318,127.0303731
1478,동대문구 장안동 310-3,37.5747097,127.0722862
1479,강북구 미아동 121-24,37.6259624,127.0270085
1480,강북구 번동 449-6,37.6353013,127.023748
1481,강북구 수유동 270-186,37.64593710000001,127.0200607
1482,강남구 역삼동 642-6,37.5016989,127.0359994
1483,송파구 방이동 64-1,37.5145274,127.1088619
1484,강북구 수유동 727-2,37.6489439,127.0149749
1485,강북구 수유동 63-0,37.631641,127.0234393
1486,도봉구 창동 5-1,37.6525388,127.0489845
1487,도봉구 창동 10- ,37.6528295,127.0499118
1488,도봉구 창동 3-3,37.65326339999999,127.0490318
1489,도봉구 창동 1-6,37.656361,127.05034840000002
1490,도봉구 창동 8-1,37.6523129,127.0497205
1491,도봉구 창동 9-1,37.6524485,127.0502797
1492,중구 명동 45- ,37.5679652,126.9787147
1493,중구 장충동2가 162-1,37.5618245,127.00373909999998
1494,중구 소공동 117- ,37.5631965,126.9786074
1495,중구 신당동 361-24,37.5539739,127.0098347
1496,중구 남산동1가 6-1,37.5602575,126.9850845
1497,중구 서소문동 47-2,37.563482,126.9735325
1498,중구 명동1가 59-1,37.56437620000001,126.984035
1499,중구 소공동 1- ,37.5648314,126.98153290000002
1500,중구 소공동 91-1,37.5649503,126.978941
1501,중구 봉래동2가 122-12,37.5559292,126.9720331
1502,중구 다동 140- ,37.5671583,126.9811118
1503,중구 충무로5가 22-5,37.5639438,127.0007236
1504,성동구 옥수동 411-2,37.5432041,127.0171168
1505,성북구 돈암동 19-95,37.59918370000001,127.0222053
1506,중구 정동 27-11,37.5672039,126.9697084
1507,성북구 삼선동4가 322- ,37.5899595,127.014418
1508,성북구 동소문동1가 51- ,37.5903228,127.0076128
1509,서초구 양재동 288-5,37.4741857,127.0478405
1510,강남구 도곡동 946-0,37.4890692,127.0325122
1511,서초구 양재동 1-26,37.48496160000001,127.0390383
1512,강남구 압구정동 455-0,37.5319152,127.0285802
1513,강남구 압구정동 456-0,37.5298196,127.0290126
1514,강남구 역삼동 738-10,37.499004600000006,127.0371264
1515,강남구 일원동 719-0,37.4840298,127.0807964
1516,송파구 가락동 124-4,37.4933701,127.1250601
1517,서초구 방배동 837-13,37.4902743,126.9923509
1518,강남구 삼성동 107-0,37.5148945,127.0604402
1519,송파구 방이동 64-0,37.5142575,127.1079826
1520,송파구 송파동 84-7,37.505093,127.1078917
1521,강동구 성내동 539-3,37.53022960000001,127.1228164
1522,강동구 성내2동 64-13,37.5380387,127.12382209999998
1523,강동구 성내동 244-0,37.5346988,127.1351072
1524,서초구 서초동 1306-6,37.49988629999999,127.0262263
1525,강동구 성내동 244-3,37.5343773,127.1361715
1526,강동구 길1동 440-0,37.5350124,127.1392918
1527,강동구 길동 335-1,37.5439392,127.14259540000002
1528,강동구 길1동 459-2,37.5346765,127.1377322
1529,강동구 길동 454-1,37.535282,127.1363688
1530,강동구 천호동 449-49,37.5366264,127.1312821
1531,강동구 천호3동 451-20,37.537329,127.1295111
1532,강동구 천호3동 453-15,37.5379361,127.1268563
1533,강동구 천호동 315-2,37.54674910000001,127.1266754
1534,강동구 암사동 501-4,37.55028239999999,127.1282041
1535,송파구 가락동 40-12,37.4998677,127.1232264
1536,강동구 암사2동 503-21,37.55226879999999,127.1279857
1537,강동구 암사동 503-23,37.55164310000001,127.127782
1538,강동구 천호동 340-34,37.5426224,127.1246412
1539,강동구 천호동 456-0,37.5394499,127.1233658
1540,강동구 명일동 345-24,37.54713870000001,127.1436171
1541,강동구 상일동 259-0,37.5502605,127.172715
1542,송파구 잠실동 181-2,37.511462,127.081488
1543,송파구 잠실동 252-11,37.50712100000001,127.0899681
1544,송파구 잠실동 85-1,37.5085965,127.07689840000002
1545,송파구 송파동 32-1,37.5097805,127.1057113
1546,동작구 흑석동 114-22,37.50893610000001,126.9636443
1547,송파구 가락동 10- ,37.5013479,127.1270604
1548,종로구 삼청동 28-102,37.5862153,126.9849556
1549,종로구 홍파동 153-3,37.5708149,126.9645747
1550,강동구 천호1동 234-6,37.5468473,127.1348089
1551,송파구 풍납동 473-5,37.5383296,127.1229006
1552,강동구 천호2동 454-15,37.5382219,127.1262727
1553,강동구 명일동 306-2,37.55301160000001,127.14381570000002
1554,종로구 종로가동 154-1,37.5697924,126.9782087
1555,종로구 내수동 167- ,37.5729005,126.973158
1556,종로구 이화동 34-2,37.5794074,127.0018118
1557,종로구 신영동 1-4,37.6058233,126.9608926
1558,영등포구 영등포동 94-324,37.5236965,126.9107609
1559,종로구 신당동 369-36,37.5548843,127.0113065
1560,중랑구 망우동 489-7,37.5991115,127.0956496
1561,중랑구 면목동 108-3,37.5866663,127.0886363
1562,중랑구 중화동 303-7,37.6005001,127.0793237
1563,중랑구 면목동 1508-3,37.5831935,127.0841694
1564,중랑구 면목동 57-14,37.58487210000001,127.0947871
1565,중랑구 면목동 71-24,37.5882165,127.0938739
1566,중랑구 면목동 198-1,37.5913296,127.0728365
1567,중랑구 묵동 250-4,37.6062342,127.0782853
1568,중랑구 묵동 249-2,37.6057321,127.0765672
1569,종로구 숭인동 688- ,37.57779220000001,127.0216444
1570,종로구 창신동 330-1,37.5723444,127.0143315
1571,중랑구 면목동 378-12,37.5745119,127.0852254
1572,중랑구 신내동 649-3,37.6170353,127.0904798
1573,중랑구 상봉동 116-20,37.5959349,127.0826422
1574,중랑구 면목동 353-45,37.577375,127.0857072
1575,중랑구 중화동 287-8,37.601175,127.0798208
1576,중랑구 중화동 288-2,37.6005425,127.0800159
1577,중랑구 망우동 340-27,37.6004004,127.1016333
1578,중랑구 신내동 492-16,37.6012883,127.0999774
1579,중랑구 면목동 175-18,37.58571679999999,127.0794565
1580,도봉구 쌍문동 96-25,37.6476211,127.03372
1581,도봉구 쌍문동 508-2,37.6570175,127.0138142
1582,은평구 응암동 74-7,37.60059879999999,126.9304419
1583,도봉구 방학동 705-2,37.6691218,127.043869
1584,도봉구 쌍문동 723- ,37.658164,127.0358063
1585,은평구 응암동 86-31,37.6011147,126.9242013
1586,은평구 갈현동 456-28,37.6176413,126.9192966
1587,은평구 역촌동 1-2,37.6108315,126.9176424
1588,은평구 녹번동 162-42,37.60310120000001,126.9223157
1589,은평구 갈현동 391-6,37.6255941,126.9196687
1590,은평구 대조동 186-49,37.6169608,126.9228148
1591,은평구 불광동 272-51,37.6117513,126.92925320000002
1592,은평구 불광동 248- ,37.6141815,126.9272309
1593,은평구 불광동 509- ,37.6266846,126.92021909999998
1594,은평구 응암동 754-1,37.58668220000001,126.9176222
1595,은평구 갈현동 424-16,37.6235952,126.9174601
1596,서대문구 연회 167-1,37.5789263,126.93841770000002
1597,서대문구 홍제동 251- ,37.58879829999999,126.9453284
1598,서대문 홍은동 48-20,37.5952355,126.9464349
1599,서대문구 연희동 90-15,37.5695902,126.9316178
1600,서대문구 홍제동 273-6,37.5804054,126.9338114
1601,서대문 신촌동 90-191,37.5569111,126.9438925
1602,서대문구 신촌동 27-14,37.5585396,126.9430192
1603,서대문구 충현동 155-4,37.5622635,126.963857
1604,서대문구 신촌동 98-3,37.5608696,126.9320981
1605,서초구 서초동 76-3,37.4835948,127.0326785
1606,서초구 서초동 1376-3,37.4835208,127.033118
1607,서대문구 연회동 76-12,37.5731823,126.9360088
1608,서초구 양재동 25- ,37.4818295,127.035993
1609,성북구 삼선동 216-6,37.5856626,127.0074767
1610,서초구 반포동 1130- ,37.5004902,126.986119
1611,성북구 성북동 66-23,37.59326470000001,126.9984702
1612,성북구 종암동 3-72,37.6024121,127.03170520000002
1613,성북구 삼선동 400-1,37.5891271,127.0181965
1614,성북구 종암동 90-1152,37.6044362,127.0324205
1615,중랑구 면목동 50-17,37.5869573,127.0951682
1616,강서구 치전트 641- ,37.5575353,126.8613072
1617,중랑구 망우동 364-20,37.597786600000006,127.1006047
1618,중랑구 면목동 727-250,37.5728467,127.0799137
1619,강서구 등촌동 631- ,37.5570234,126.8613581
1620,중랑구 면목동 699- ,37.5743755,127.0805973
1621,중랑구 망우동 461-8,37.5955686,127.09876509999998
1622,강서구 등촌동 631-1,37.5572515,126.8613531
1623,강서구 등촌동 635-5,37.5545681,126.862156
1624,강서구 가양동 1480-5,37.5625811,126.8529951
1625,강서구 등촌동 533-2,37.552021,126.8615804
1626,강서구 등촌동 640-7,37.5572571,126.8552763
1627,강서구 등촌동 642-2,37.5556495,126.8587395
1628,강서구 등촌동 648-8,37.5514441,126.8649057
1629,중랑구 면목동 168-2,37.5808526,127.0798963
1630,중랑구 묵동 239-79,37.61035560000001,127.0774574
1631,도봉구 창동 5- ,37.6528989,127.0488479
1632,도봉구 창동 10-3,37.652958,127.0507075
1633,도봉구 창동 74-5,37.6526919,127.0463294
1634,도봉구 창동 74-16,37.652165,127.046509
1635,도봉구 창동 134-36,37.6530628,127.0463266
1636,도봉구 쌍문동 96-28,37.6473188,127.0335332
1637,도봉구 창동 655-20,37.6472808,127.0343138
1638,도봉구 창동 661-2,37.6507222,127.0363257
1639,도봉구 쌍문동 96-4,37.64699470000001,127.0333571
1640,도봉구 방학동 705-2,37.6691997,127.0438865
1641,도봉구 방학동 720-33,37.6681095,127.0466764
1642,도봉구 쌍문동 19- ,37.6590768,127.035334
1643,도봉구 방학동 283-2,37.6623441,127.0304643
1644,도봉구 방학동 736- ,37.6621435,127.028884
1645,도봉구 방학동 271-2,37.66150870000001,127.0271582
1646,도봉구 방학동 696- ,37.66488029999999,127.0363254
1647,도봉구 쌍문동 81-50,37.65238520000001,127.03658670000002
1648,도봉구 쌍문동 653- ,37.6563459,127.03879609999998
1649,은평구 응암동 98-65,37.6002937,126.9231374
1650,양천구 신월2동 445-13,37.5225085,126.8434758
1651,마포구 서교동 354-8,37.5540292,126.92058459999998
1652,양천구 신월1동 235-7,37.5284782,126.8389906
1653,양천구 신월3동 164-10,37.5332227,126.8281173
1654,양천 신월3동 170-6,37.5328261,126.8285528
1655,금천구 시흥1동 991-3,37.4509569,126.9016187
1656,금천구 시흥1동 1013-0,37.44791729999999,126.919087
1657,금천구 시흥1동 1013-7,37.4504431,126.91463600000002
1658,영등포구 영등포동2가 423-0,37.5215654,126.9087443
1659,영등포구 영등포동2가 156-0,37.5198462,126.9014923
1660,마포구 성산동 590-2,37.5662347,126.9032874
1661,영등포구 영등포동2가 18-0,37.5199078,126.9068441
1662,영등포구 영등포동2가 24-0,37.52072570000001,126.9056152
1663,영등포구 영등포동7가 77-8,37.5251394,126.9058169
1664,영등포구 영등포동8가 57-0,37.52802970000001,126.9060682
1665,영등포 영등포8가 59-1,37.5283357,126.9062029
1666,동작구 신대방2동 395-67,37.4907729,126.92306709999998
1667,중랑구 신내동 392-4,37.6075682,127.0993873
1668,용산구 서빙고동 241-0,37.5197028,126.9892335
1669,강서구 등촌동 649-14,37.5529429,126.8616468
1670,강서구 등촌동 660-5,37.5572458,126.8493893
1671,강서구 동촌동 673-6,37.5588367,126.8399008
1672,강서구 방화동 597-24,37.5683095,126.8119736
1673,강서구 등촌동 681-3,37.5633428,126.8402138
1674,강서구 등촌동 75-1,37.5612045,126.8540805
1675,강서구 방화동 830- ,37.5782514,126.8133396
1676,강서구 방화동 606-15,37.5656975,126.8115742
1677,강서구 방화동 619-68,37.5635631,126.8069357
1678,강서구 방화동 620-52,37.5624788,126.808151
1679,영등포구 영등포동 156-0,37.52196710000001,126.9082127
1680,강서구 방화동 829- ,37.5783039,126.8124636
1681,강서구 방화동 830-5,37.5782273,126.8137034
1682,강서구 염창동 281- ,37.5474437,126.8725485
1683,강서구 염창동 250-14,37.5502736,126.873745
1684,영등포구 영등포동 83-2,37.5249165,126.9065321
1685,영등포구 당산2동 32-49,37.5297645,126.898914
1686,강서구 화곡동 1063-8,37.5426732,126.8411087
1687,강서구 화곡동 1094- ,37.5558494,126.8510812
1688,강서구 화곡동 1111-2,37.5544718,126.8520412
1689,강서구 화곡동 343-66,37.5307379,126.8466558
1690,강서구 화곡동 974-3,37.5488199,126.8485822
1691,구로구 고척동 98-1,37.4997833,126.85678500000002
1692,송파구 가락동 154- ,37.4986898,127.1266375
1693,은평구 등폰동 639-8,37.5586856,126.8564261
1694,강서구 화곡동 1097- ,37.5538162,126.8508791
1695,양천구 신정동 324-5,37.5144129,126.8596827
1696,양천구 신정동 322-9,37.5170473,126.8644195
1697,양천구 신월동 483-11,37.52497279999999,126.8445864
1698,성북구 돈암동 1-1,37.603428,127.0263999
1699,양천구 목동 530-6,37.5461169,126.8717396
1700,송파구 ㅂ동 403-11,37.5287521,127.1168004
1701,송파구 거여동 136-16,37.4969561,127.1432973
1702,양천구 목동 909-3,37.5380296,126.8844375
1703,양천구 신월동 27-13,37.5397014,126.82736090000002
1704,양천구 신정동 1051-11,37.518601,126.8543283
1705,양천구 신월동 135-18,37.5328006,126.8315201
1706,종로구 세종로 178- ,37.571045,126.976196
1707,종로구 관철동 155- ,37.5688079,126.9851295
1708,종로구 예지동 189-8,37.5692369,126.9982352
1709,종로구 예지동 222-0,37.5692768,126.9984785
1710,송파구 잠실동 20-5,37.5201604,127.1122491
1711,종로구 서린동 33- ,37.5695376,126.9823387
1712,종로구 종로2가 56-23,37.5699203,126.9881137
1713,종로구 종로2가 75-2,37.5699128,126.9868347
